parking_lot_id,hour_of_day,day_of_week,is_weekend,current_occupancy,total_slots,bookings_last_hour,occupancy_percentage
5,8,2,0,37,95,7,38.59
27,10,6,1,48,105,5,46.05
6,20,3,0,28,108,2,25.96
21,17,0,0,131,175,18,74.62
24,6,1,0,137,234,19,58.49
23,21,6,1,139,157,14,88.47
28,3,1,0,0,252,0,0.0
25,19,2,0,128,206,18,62.27
19,20,2,0,271,290,33,93.31
26,6,2,0,54,200,9,26.92
14,19,5,1,167,185,19,90.16
30,20,6,1,77,251,8,30.62
10,3,0,0,0,72,0,0.0
23,19,6,1,118,157,16,75.4
29,4,1,0,64,280,5,23.02
23,6,0,0,77,157,10,49.16
14,9,5,1,18,185,2,9.53
23,6,6,1,112,157,11,71.15
4,3,4,0,12,203,2,5.94
13,1,3,0,20,148,2,13.78
19,17,6,1,263,290,29,90.6
13,21,3,0,74,148,9,50.3
2,15,1,0,132,147,16,89.87
1,1,2,0,0,153,0,0.0
30,4,6,1,53,251,4,21.16
15,5,4,0,0,225,2,0.0
2,4,6,1,18,147,2,12.33
22,6,1,0,57,101,9,56.27
29,18,6,1,260,280,32,92.87
5,23,2,0,4,95,3,4.09
14,13,0,0,93,185,12,50.43
10,5,6,1,7,72,2,9.11
12,20,5,1,154,236,16,65.19
28,1,2,0,42,252,6,16.79
3,5,2,0,0,101,2,0.0
9,5,2,0,0,244,2,0.0
11,13,1,0,50,114,7,43.92
9,19,3,0,68,244,7,27.97
25,19,5,1,109,206,15,52.76
13,16,0,0,69,148,10,46.5
14,8,3,0,24,185,5,13.24
7,8,3,0,26,113,1,23.12
15,23,6,1,69,225,7,30.71
3,18,4,0,47,101,4,46.76
11,9,2,0,25,114,1,21.71
19,20,2,0,173,290,18,59.66
15,11,5,1,208,225,22,92.58
17,11,1,0,52,187,7,28.01
19,11,5,1,224,290,27,77.26
23,12,0,0,58,157,4,36.75
28,3,1,0,37,252,7,14.5
16,7,1,0,23,229,1,9.92
14,6,2,0,20,185,5,10.72
28,13,1,0,155,252,16,61.67
1,7,3,0,61,153,7,39.58
3,9,0,0,101,101,10,100.0
13,22,4,0,69,148,10,46.86
3,19,1,0,36,101,2,35.58
22,2,4,0,91,101,9,90.19
15,20,6,1,133,225,15,59.24
6,17,6,1,24,108,2,22.27
29,8,1,0,143,280,17,51.14
30,19,5,1,181,251,19,71.92
9,12,1,0,137,244,17,56.3
5,16,0,0,91,95,13,95.28
10,2,1,0,0,72,0,0.0
7,14,2,0,91,113,10,80.16
11,4,3,0,3,114,3,2.78
2,4,2,0,7,147,1,4.86
12,13,3,0,157,236,21,66.55
6,4,3,0,6,108,1,5.46
28,17,5,1,195,252,25,77.4
10,7,4,0,27,72,3,38.03
9,14,4,0,208,244,25,85.12
10,4,2,0,0,72,2,0.0
5,6,6,1,0,95,3,0.0
14,17,4,0,86,185,8,46.3
11,5,0,0,0,114,1,0.19
8,6,1,0,6,84,0,6.76
1,12,2,0,76,153,8,49.69
21,6,1,0,111,175,12,63.36
1,3,0,0,0,153,2,0.0
4,17,0,0,155,203,16,76.57
29,6,3,0,80,280,8,28.53
10,23,0,0,0,72,0,0.0
16,8,1,0,43,229,6,18.66
20,2,2,0,18,209,5,8.4
27,7,5,1,48,105,6,45.94
14,0,1,0,7,185,0,3.53
18,3,0,0,2,72,0,2.23
6,19,3,0,29,108,1,26.5
10,17,4,0,55,72,5,76.79
3,16,0,0,68,101,8,67.54
23,22,5,1,128,157,16,81.57
17,12,0,0,87,187,8,46.71
20,0,1,0,12,209,3,5.93
30,15,4,0,155,251,20,61.62
17,13,3,0,74,187,7,39.66
9,15,2,0,192,244,20,78.49
2,17,6,1,47,147,5,31.89
27,9,0,0,69,105,8,66.11
13,18,5,1,133,148,16,89.65
4,15,4,0,170,203,21,83.96
25,20,3,0,165,206,17,80.04
24,15,5,1,82,234,12,35.0
17,9,5,1,9,187,2,4.94
1,4,3,0,0,153,1,0.0
15,15,2,0,84,225,12,37.39
21,6,2,0,93,175,14,53.39
6,8,3,0,32,108,3,29.29
15,14,5,1,214,225,28,94.95
18,10,3,0,29,72,5,39.83
18,6,6,1,0,72,3,0.13
25,21,2,0,156,206,16,75.79
19,21,6,1,190,290,23,65.54
20,11,1,0,116,209,14,55.37
23,8,1,0,100,157,10,63.4
16,23,0,0,31,229,4,13.39
6,23,0,0,19,108,1,17.67
27,13,1,0,65,105,6,61.73
30,12,1,0,188,251,25,75.05
24,4,5,1,222,234,25,94.7
7,2,2,0,0,113,0,0.0
14,9,5,1,21,185,5,11.61
19,22,3,0,86,290,11,29.58
18,8,1,0,21,72,5,29.42
3,20,2,0,12,101,2,11.55
23,13,5,1,48,157,4,30.69
1,10,5,1,28,153,1,18.55
27,3,5,1,6,105,2,5.88
4,18,2,0,99,203,11,48.76
26,4,5,1,55,200,5,27.68
29,1,6,1,24,280,1,8.71
20,1,5,1,9,209,1,4.15
7,15,3,0,97,113,9,85.78
12,5,6,1,16,236,0,6.87
2,23,0,0,28,147,1,19.08
11,8,1,0,36,114,2,31.68
7,5,3,0,10,113,1,9.04
9,7,0,0,26,244,6,10.71
23,12,6,1,6,157,0,3.61
12,1,6,1,14,236,2,5.98
19,4,1,0,22,290,5,7.47
19,5,4,0,33,290,5,11.31
6,9,5,1,4,108,1,4.02
9,11,1,0,226,244,26,92.81
24,0,2,0,160,234,19,68.51
19,18,1,0,228,290,28,78.59
19,16,0,0,163,290,21,56.17
26,14,2,0,143,200,18,71.26
17,1,5,1,14,187,0,7.54
22,18,1,0,47,101,4,46.77
17,7,0,0,0,187,0,0.0
18,3,6,1,0,72,0,0.0
21,1,4,0,157,175,16,89.8
30,11,4,0,208,251,22,82.79
12,18,3,0,164,236,21,69.31
16,1,4,0,7,229,0,2.84
13,21,5,1,69,148,8,46.77
1,8,1,0,36,153,4,23.28
3,10,2,0,64,101,5,63.14
14,17,3,0,113,185,16,60.88
26,12,5,1,123,200,16,61.26
13,15,3,0,59,148,8,39.73
14,19,2,0,167,185,23,90.1
26,17,6,1,171,200,23,85.33
9,17,0,0,169,244,20,69.32
29,14,1,0,188,280,21,67.25
24,15,0,0,52,234,7,22.24
19,17,3,0,171,290,18,58.98
19,22,1,0,128,290,18,44.24
19,14,3,0,217,290,25,74.8
15,7,6,1,0,225,0,0.0
11,3,5,1,1,114,3,0.92
14,21,3,0,69,185,11,37.37
5,20,2,0,15,95,4,15.58
30,2,2,0,42,251,7,16.81
2,23,0,0,0,147,3,0.0
23,0,3,0,115,157,11,73.0
17,15,6,1,149,187,15,79.74
9,8,0,0,62,244,9,25.35
7,9,2,0,90,113,8,79.99
23,21,5,1,135,157,19,85.88
21,14,6,1,32,175,5,18.19
6,15,1,0,90,108,13,83.39
19,2,4,0,8,290,0,2.84
7,16,3,0,92,113,12,81.29
3,1,3,0,1,101,1,1.0
30,23,2,0,30,251,3,11.96
6,20,4,0,12,108,2,11.55
17,18,5,1,161,187,21,85.89
27,8,1,0,39,105,5,36.98
26,21,2,0,81,200,9,40.6
29,6,0,0,68,280,8,24.36
26,4,5,1,23,200,0,11.59
28,9,0,0,189,252,24,74.87
4,5,6,1,0,203,3,0.0
14,1,4,0,0,185,2,0.19
3,18,5,1,22,101,3,21.74
1,11,5,1,3,153,0,2.08
3,10,4,0,89,101,13,88.01
28,4,1,0,16,252,0,6.36
24,1,1,0,173,234,18,73.93
8,2,4,0,0,84,0,0.0
27,18,3,0,90,105,12,85.97
21,18,1,0,123,175,13,70.36
7,11,2,0,113,113,14,99.9
4,21,6,1,33,203,2,16.16
16,12,4,0,120,229,14,52.39
2,20,5,1,15,147,0,10.18
22,18,0,0,83,101,11,81.85
11,6,4,0,10,114,0,8.38
19,9,5,1,107,290,12,36.81
10,13,5,1,2,72,3,2.27
6,13,2,0,82,108,7,75.99
29,10,2,0,158,280,17,56.57
26,11,6,1,131,200,13,65.57
14,12,3,0,70,185,9,38.08
20,14,5,1,143,209,16,68.25
3,9,4,0,87,101,12,85.92
15,15,6,1,188,225,21,83.39
25,13,5,1,84,206,11,40.65
4,7,6,1,8,203,3,3.99
11,6,0,0,7,114,0,5.72
15,4,3,0,0,225,0,0.17
14,9,3,0,20,185,2,10.7
14,5,1,0,19,185,5,10.24
22,7,5,1,60,101,9,59.26
3,14,0,0,88,101,8,87.55
9,16,1,0,226,244,28,92.62
16,19,5,1,179,229,20,78.0
27,14,2,0,51,105,8,48.56
6,12,0,0,58,108,6,53.88
18,6,5,1,6,72,2,8.61
6,3,6,1,7,108,0,6.83
10,8,6,1,12,72,4,16.22
30,21,4,0,53,251,7,21.09
7,18,0,0,40,113,3,35.44
23,9,3,0,46,157,7,29.45
18,14,1,0,39,72,4,53.73
12,1,5,1,15,236,4,6.54
16,6,3,0,23,229,4,10.01
16,22,5,1,58,229,8,25.29
17,11,1,0,61,187,5,32.67
11,9,6,1,26,114,1,23.07
22,18,6,1,78,101,8,77.24
26,1,3,0,17,200,1,8.74
28,11,1,0,205,252,26,81.4
6,10,5,1,0,108,0,0.0
23,19,0,0,129,157,13,82.06
24,7,5,1,135,234,14,57.52
29,14,2,0,204,280,25,72.95
18,11,3,0,30,72,6,41.31
28,0,5,1,33,252,5,13.12
26,8,2,0,101,200,14,50.68
4,13,0,0,161,203,17,79.47
30,0,5,1,40,251,3,16.12
19,20,2,0,163,290,18,56.09
28,9,1,0,163,252,17,64.65
6,11,5,1,14,108,0,12.83
19,12,6,1,228,290,25,78.59
5,17,1,0,71,95,8,74.29
28,21,1,0,110,252,13,43.76
22,18,1,0,61,101,9,60.4
25,23,3,0,189,206,21,91.9
2,8,1,0,37,147,7,25.49
11,21,6,1,75,114,10,65.96
24,18,4,0,160,234,20,68.34
15,7,0,0,3,225,3,1.23
9,8,3,0,91,244,11,37.29
20,0,5,1,13,209,4,6.17
29,16,1,0,199,280,24,71.22
26,7,5,1,87,200,9,43.52
29,13,3,0,207,280,24,74.06
10,16,3,0,55,72,4,75.96
6,17,6,1,0,108,0,0.0
11,16,1,0,57,114,9,49.66
5,8,3,0,36,95,3,38.27
1,21,3,0,16,153,0,10.74
12,2,5,1,4,236,0,1.77
26,6,4,0,46,200,7,22.97
28,18,4,0,153,252,19,60.71
21,6,6,1,146,175,16,83.48
11,13,4,0,60,114,9,52.31
22,1,4,0,79,101,11,78.12
26,18,1,0,184,200,24,91.94
18,10,4,0,18,72,5,24.4
9,18,0,0,131,244,16,53.67
10,4,0,0,8,72,2,11.69
2,22,4,0,18,147,3,12.03
23,4,0,0,129,157,15,82.19
13,10,1,0,46,148,8,31.27
19,6,6,1,69,290,10,23.84
12,5,0,0,23,236,0,9.77
12,6,6,1,20,236,0,8.67
8,8,6,1,0,84,0,0.28
3,0,1,0,0,101,0,0.0
27,23,0,0,22,105,0,20.82
30,18,5,1,185,251,20,73.87
14,16,2,0,86,185,10,46.27
15,10,3,0,46,225,7,20.33
14,16,6,1,148,185,16,79.91
17,12,6,1,162,187,17,86.76
20,5,3,0,17,209,3,8.02
29,10,4,0,171,280,21,61.06
13,17,4,0,82,148,12,55.58
4,16,0,0,177,203,20,87.03
16,3,5,1,16,229,0,7.12
26,18,6,1,136,200,15,68.16
14,14,2,0,124,185,15,67.18
12,7,6,1,3,236,3,1.09
4,2,2,0,5,203,3,2.41
30,14,4,0,126,251,18,50.0
9,10,1,0,240,244,29,98.44
18,15,5,1,65,72,10,90.25
17,18,6,1,170,187,19,91.08
20,16,4,0,122,209,14,58.2
20,1,3,0,0,209,0,0.0
2,21,3,0,20,147,1,13.76
12,15,2,0,126,236,13,53.33
11,10,6,1,107,114,14,93.8
27,5,0,0,22,105,1,20.87
13,22,3,0,53,148,7,35.65
10,17,0,0,48,72,7,66.18
26,6,5,1,30,200,5,15.04
14,20,0,0,141,185,15,76.11
19,13,0,0,154,290,17,53.25
11,2,0,0,0,114,0,0.0
7,7,1,0,59,113,10,52.21
7,22,1,0,17,113,0,14.68
20,7,4,0,5,209,0,2.23
20,22,3,0,106,209,12,50.8
27,13,5,1,64,105,10,61.01
8,5,0,0,3,84,3,3.42
25,13,5,1,79,206,8,38.21
24,8,3,0,163,234,21,69.7
14,14,5,1,149,185,16,80.5
23,1,3,0,134,157,18,85.53
8,23,2,0,2,84,0,2.23
18,9,6,1,21,72,2,29.66
8,0,0,0,3,84,3,3.06
30,16,5,1,160,251,21,63.73
7,16,3,0,82,113,8,72.39
26,5,0,0,26,200,6,12.76
10,6,6,1,1,72,2,1.38
30,21,3,0,84,251,8,33.47
5,23,3,0,3,95,0,3.19
5,15,5,1,18,95,2,19.32
30,21,6,1,12,251,2,4.83
9,19,2,0,135,244,17,55.36
8,15,5,1,14,84,0,16.12
21,21,0,0,142,175,20,81.41
20,11,6,1,157,209,20,75.24
3,16,1,0,79,101,10,78.15
17,14,5,1,187,187,21,100.0
12,3,3,0,54,236,4,22.8
27,1,4,0,17,105,5,15.98
10,18,0,0,33,72,3,45.64
18,18,1,0,60,72,8,83.69
6,18,0,0,55,108,4,51.28
19,21,4,0,122,290,17,42.13
11,14,1,0,57,114,7,49.63
19,23,1,0,40,290,7,13.82
1,22,4,0,13,153,2,8.54
7,18,0,0,50,113,5,44.09
2,3,2,0,9,147,2,5.95
6,0,6,1,13,108,0,12.34
22,0,0,0,93,101,14,91.8
11,20,0,0,83,114,12,72.83
21,8,5,1,126,175,16,72.11
14,7,2,0,10,185,2,5.45
27,17,4,0,67,105,6,64.23
3,21,2,0,14,101,1,13.74
26,13,3,0,152,200,20,76.04
12,11,4,0,126,236,15,53.2
22,4,4,0,95,101,10,94.45
12,18,0,0,225,236,24,95.21
6,16,1,0,88,108,10,81.67
4,2,0,0,13,203,1,6.21
29,8,5,1,139,280,18,49.72
8,23,0,0,11,84,4,13.63
13,5,6,1,9,148,3,6.06
21,11,2,0,74,175,8,42.44
24,14,3,0,102,234,10,43.61
12,3,0,0,0,236,0,0.0
29,9,2,0,178,280,19,63.73
23,12,3,0,60,157,8,38.03
18,15,5,1,70,72,6,96.68
12,8,2,0,74,236,6,31.38
20,5,1,0,6,209,2,2.64
27,11,5,1,96,105,9,91.2
19,14,0,0,208,290,22,71.58
30,23,1,0,32,251,4,12.57
9,20,3,0,9,244,1,3.88
13,6,6,1,6,148,0,4.21
17,4,2,0,0,187,0,0.0
19,5,3,0,28,290,1,9.7
20,21,2,0,97,209,13,46.54
29,2,6,1,55,280,7,19.56
17,19,6,1,172,187,18,91.81
26,7,5,1,62,200,6,31.07
22,21,1,0,80,101,10,79.38
12,9,1,0,56,236,4,23.53
24,18,6,1,183,234,23,78.02
12,17,6,1,205,236,26,86.85
6,11,3,0,84,108,8,77.96
20,21,5,1,117,209,14,55.82
28,11,5,1,140,252,16,55.57
8,2,3,0,0,84,2,0.55
11,18,6,1,94,114,14,82.23
4,4,0,0,10,203,2,4.72
8,22,3,0,0,84,1,0.0
5,0,4,0,8,95,3,8.74
1,9,1,0,98,153,14,64.35
28,3,4,0,34,252,7,13.6
28,0,3,0,0,252,0,0.0
6,19,6,1,9,108,4,8.58
5,7,1,0,35,95,3,36.85
17,20,0,0,180,187,24,96.21
27,7,4,0,52,105,4,49.56
24,10,5,1,87,234,11,37.02
5,12,0,0,67,95,11,70.36
21,9,6,1,59,175,8,33.66
25,14,1,0,82,206,10,39.73
6,4,3,0,4,108,3,3.6
16,18,5,1,176,229,23,76.85
26,2,4,0,41,200,6,20.33
12,8,0,0,64,236,7,27.09
12,19,0,0,202,236,23,85.69
21,2,1,0,149,175,20,84.97
6,20,1,0,19,108,3,17.99
13,13,3,0,39,148,7,26.03
18,22,0,0,30,72,2,41.39
11,12,0,0,66,114,9,58.09
29,10,2,0,208,280,26,74.33
19,19,2,0,175,290,23,60.26
30,15,2,0,175,251,21,69.65
18,0,6,1,9,72,1,12.41
13,17,5,1,92,148,10,62.05
18,23,2,0,15,72,3,21.15
3,19,3,0,32,101,1,31.88
5,3,6,1,3,95,0,3.02
25,20,4,0,168,206,22,81.39
29,6,6,1,45,280,7,16.21
10,14,0,0,56,72,7,78.47
22,2,5,1,73,101,8,71.95
28,13,3,0,134,252,19,52.98
17,12,1,0,73,187,9,38.99
28,5,4,0,33,252,4,13.25
17,12,2,0,81,187,10,43.15
2,21,0,0,14,147,4,9.51
18,0,6,1,5,72,0,7.54
24,4,5,1,184,234,22,78.69
13,22,5,1,40,148,3,26.84
7,16,3,0,86,113,12,76.04
6,6,2,0,12,108,0,10.72
3,23,3,0,0,101,3,0.0
18,16,4,0,41,72,3,56.95
13,1,3,0,3,148,0,2.12
17,21,4,0,93,187,10,49.86
7,10,6,1,13,113,0,11.91
23,11,2,0,52,157,5,33.06
3,20,3,0,11,101,2,11.18
2,13,3,0,77,147,12,52.42
6,4,4,0,0,108,0,0.2
8,10,2,0,71,84,11,84.01
16,9,3,0,49,229,7,21.2
29,0,0,0,61,280,10,21.93
18,17,5,1,58,72,7,80.97
15,1,3,0,27,225,5,11.94
10,1,3,0,8,72,1,11.26
2,17,2,0,135,147,19,91.59
21,1,4,0,175,175,19,99.95
27,0,3,0,8,105,3,7.94
22,22,0,0,69,101,10,68.68
15,5,6,1,22,225,2,9.56
16,18,3,0,203,229,23,88.7
20,21,3,0,113,209,14,54.06
6,23,2,0,8,108,1,7.48
8,23,2,0,10,84,2,12.45
22,3,4,0,78,101,12,77.46
25,22,2,0,183,206,20,88.87
21,3,3,0,151,175,21,86.1
10,7,3,0,19,72,5,26.13
28,7,5,1,106,252,10,42.13
26,0,3,0,37,200,5,18.41
5,10,2,0,85,95,9,89.27
13,19,3,0,112,148,12,75.61
2,10,6,1,9,147,2,5.91
6,20,5,1,8,108,3,7.25
27,7,6,1,56,105,5,53.51
25,15,4,0,92,206,12,44.69
1,20,0,0,1,153,3,0.53
17,0,3,0,0,187,0,0.0
12,1,5,1,35,236,6,14.9
12,10,0,0,44,236,8,18.6
3,0,0,0,8,101,0,7.43
2,14,4,0,126,147,18,85.55
18,22,1,0,30,72,3,41.2
25,1,1,0,163,206,17,79.19
9,21,3,0,43,244,8,17.48
13,22,3,0,53,148,9,36.09
8,17,6,1,7,84,0,8.77
14,8,0,0,63,185,7,34.17
20,20,2,0,152,209,18,72.54
12,5,6,1,31,236,2,13.09
23,7,1,0,89,157,12,56.59
2,20,1,0,8,147,0,5.43
6,13,1,0,80,108,12,74.1
20,23,1,0,69,209,10,33.07
29,16,5,1,204,280,27,73.0
29,8,4,0,95,280,12,34.09
6,22,2,0,9,108,0,8.28
22,7,0,0,85,101,12,84.29
25,19,1,0,104,206,12,50.69
8,20,3,0,14,84,2,16.73
11,14,2,0,62,114,8,54.64
19,6,1,0,2,290,2,0.6
16,14,2,0,94,229,10,41.06
11,0,4,0,17,114,4,14.89
11,10,3,0,49,114,7,43.13
2,16,3,0,121,147,13,82.45
13,0,0,0,0,148,3,0.0
9,22,6,1,0,244,0,0.0
23,10,4,0,56,157,5,35.89
19,16,4,0,122,290,14,41.94
16,4,4,0,24,229,4,10.39
22,15,2,0,31,101,1,30.88
6,9,4,0,94,108,13,87.13
11,6,6,1,0,114,3,0.0
1,3,2,0,25,153,4,16.44
15,22,6,1,42,225,3,18.5
26,6,2,0,66,200,5,33.17
16,0,1,0,7,229,0,2.94
14,13,1,0,95,185,9,51.4
29,15,6,1,179,280,21,63.99
25,7,2,0,138,206,16,67.01
4,0,1,0,30,203,3,14.81
4,21,5,1,9,203,0,4.55
29,10,1,0,139,280,15,49.8
26,13,2,0,121,200,14,60.6
11,0,3,0,14,114,1,12.27
20,17,0,0,120,209,15,57.38
22,23,0,0,93,101,12,92.16
13,12,0,0,50,148,7,33.7
6,16,1,0,96,108,11,89.2
14,9,6,1,47,185,3,25.62
27,6,3,0,16,105,3,15.28
12,1,1,0,0,236,0,0.0
10,6,3,0,7,72,0,9.6
3,7,5,1,11,101,0,10.99
9,12,2,0,125,244,13,51.3
10,9,3,0,63,72,7,86.86
9,6,4,0,20,244,5,8.28
16,5,5,1,37,229,6,16.06
11,19,3,0,98,114,11,86.02
8,10,6,1,10,84,3,11.43
14,7,4,0,2,185,0,0.85
18,11,6,1,48,72,4,66.07
27,5,6,1,18,105,2,17.28
22,14,0,0,26,101,4,26.02
27,19,3,0,72,105,7,68.15
26,18,5,1,129,200,14,64.44
20,13,5,1,158,209,19,75.81
17,1,3,0,11,187,3,5.92
16,5,0,0,6,229,0,2.75
1,22,6,1,2,153,3,1.28
29,4,3,0,17,280,4,6.2
1,18,3,0,58,153,9,37.89
8,11,3,0,84,84,12,100.0
18,8,1,0,8,72,3,11.25
25,6,0,0,96,206,13,46.6
20,19,4,0,195,209,21,93.51
4,11,0,0,163,203,17,80.2
20,0,5,1,0,209,3,0.0
30,0,5,1,67,251,7,26.76
4,0,3,0,11,203,4,5.53
2,19,5,1,32,147,3,22.07
27,1,1,0,14,105,2,13.56
8,15,0,0,66,84,7,78.5
3,1,2,0,4,101,0,4.26
20,23,0,0,21,209,2,10.23
1,12,4,0,91,153,13,59.52
26,16,0,0,132,200,16,66.23
6,18,5,1,8,108,0,7.05
14,4,6,1,22,185,5,12.04
14,0,4,0,0,185,0,0.0
21,10,3,0,68,175,11,38.9
23,13,2,0,35,157,3,22.33
15,6,4,0,1,225,3,0.28
15,8,2,0,38,225,6,16.75
8,3,2,0,15,84,0,17.33
15,4,2,0,32,225,2,14.22
6,10,1,0,108,108,12,100.0
5,5,1,0,9,95,0,9.34
10,14,2,0,62,72,10,86.12
30,22,0,0,53,251,8,20.97
15,21,1,0,93,225,11,41.39
2,18,3,0,35,147,7,23.94
20,13,3,0,116,209,13,55.72
18,5,6,1,3,72,2,4.11
15,0,5,1,7,225,0,3.04
27,11,5,1,56,105,7,52.98
14,10,3,0,76,185,8,40.88
23,23,3,0,146,157,19,92.89
29,16,5,1,224,280,26,80.09
20,4,2,0,40,209,2,19.05
12,18,4,0,198,236,23,83.71
21,23,3,0,141,175,16,80.51
4,12,1,0,93,203,12,45.68
17,19,5,1,159,187,19,85.11
10,2,6,1,10,72,0,13.87
16,15,1,0,109,229,12,47.7
3,4,2,0,12,101,1,11.45
9,23,0,0,44,244,8,17.86
1,6,3,0,11,153,2,6.95
20,4,5,1,0,209,3,0.0
28,8,0,0,99,252,12,39.32
11,1,6,1,5,114,0,4.14
5,12,3,0,55,95,8,57.37
2,14,4,0,147,147,19,100.0
9,18,5,1,25,244,5,10.22
17,3,4,0,27,187,1,14.5
10,15,3,0,53,72,8,73.47
9,15,3,0,210,244,25,85.91
20,16,3,0,105,209,12,50.36
13,3,4,0,20,148,2,13.79
16,11,1,0,135,229,17,59.01
14,19,6,1,137,185,19,73.91
30,1,1,0,50,251,8,20.07
8,10,5,1,4,84,0,4.93
21,4,0,0,137,175,15,78.45
8,12,6,1,0,84,0,0.04
4,8,0,0,56,203,7,27.48
10,23,5,1,0,72,0,0.02
18,14,3,0,30,72,5,42.11
23,23,4,0,131,157,13,83.52
26,16,2,0,104,200,15,52.02
10,20,6,1,1,72,0,1.44
5,12,4,0,63,95,5,66.61
28,3,6,1,24,252,2,9.33
6,15,3,0,89,108,10,81.96
23,6,5,1,106,157,13,67.47
26,13,3,0,158,200,19,79.24
26,17,0,0,162,200,22,81.22
16,18,0,0,180,229,19,78.47
20,17,1,0,105,209,11,50.46
16,21,6,1,146,229,15,63.66
29,0,0,0,71,280,8,25.28
18,22,1,0,27,72,5,36.97
2,9,2,0,134,147,15,90.94
11,9,1,0,44,114,6,38.92
6,9,6,1,7,108,1,6.94
24,17,2,0,183,234,24,78.07
2,4,2,0,24,147,3,16.63
20,4,2,0,5,209,3,2.55
9,16,4,0,210,244,27,86.26
13,14,3,0,61,148,6,41.16
21,3,2,0,157,175,18,89.52
21,23,1,0,138,175,19,78.97
8,22,3,0,5,84,0,6.23
22,4,5,1,80,101,12,78.88
2,15,1,0,105,147,12,71.67
20,21,5,1,126,209,13,60.08
5,9,4,0,90,95,12,95.05
9,22,2,0,0,244,0,0.0
26,21,5,1,41,200,5,20.46
2,3,0,0,9,147,4,5.91
16,19,1,0,155,229,17,67.5
19,22,5,1,35,290,4,12.02
24,11,2,0,70,234,11,30.11
3,20,2,0,7,101,1,6.9
5,12,6,1,6,95,3,6.31
30,0,2,0,37,251,7,14.58
23,15,1,0,67,157,8,42.98
27,21,1,0,30,105,2,28.2
28,3,5,1,14,252,3,5.75
11,14,5,1,110,114,16,96.85
3,23,2,0,5,101,0,4.96
19,22,4,0,146,290,16,50.4
7,7,0,0,24,113,5,21.23
30,15,2,0,182,251,24,72.62
25,3,0,0,196,206,23,95.13
15,9,4,0,70,225,9,30.99
25,5,2,0,172,206,20,83.67
7,3,0,0,13,113,1,11.09
21,18,4,0,123,175,17,70.14
24,4,1,0,194,234,26,82.78
24,12,3,0,66,234,6,28.02
19,6,2,0,15,290,0,5.26
16,22,3,0,117,229,13,50.98
2,18,6,1,33,147,4,22.77
5,9,4,0,64,95,8,67.83
21,0,4,0,136,175,16,77.51
29,6,2,0,86,280,12,30.68
24,2,1,0,186,234,24,79.69
12,17,3,0,104,236,12,43.96
21,17,4,0,140,175,16,80.03
1,21,6,1,19,153,3,12.65
30,0,2,0,69,251,7,27.68
20,0,1,0,17,209,1,8.31
26,18,0,0,162,200,18,81.23
12,16,0,0,111,236,15,46.85
9,13,3,0,157,244,17,64.4
4,17,5,1,42,203,7,20.78
6,0,4,0,0,108,1,0.0
21,22,5,1,115,175,12,65.96
20,21,3,0,62,209,6,29.49
4,11,0,0,167,203,19,82.34
1,1,3,0,0,153,1,0.0
23,1,3,0,116,157,14,73.57
16,23,1,0,31,229,1,13.54
5,5,2,0,7,95,1,7.1
3,19,1,0,50,101,6,49.96
19,22,6,1,33,290,1,11.41
29,12,5,1,193,280,23,68.9
19,11,3,0,126,290,13,43.39
22,1,5,1,67,101,8,66.22
3,19,4,0,34,101,3,33.65
24,17,5,1,166,234,22,70.91
6,13,2,0,67,108,9,62.37
23,23,4,0,103,157,11,65.65
24,19,4,0,150,234,18,64.24
16,9,2,0,79,229,9,34.42
1,15,0,0,136,153,19,89.01
17,1,6,1,13,187,2,7.06
22,9,3,0,22,101,0,22.14
11,3,1,0,8,114,1,7.17
13,3,5,1,13,148,1,8.51
24,18,4,0,157,234,21,67.02
6,0,6,1,10,108,0,9.64
25,10,1,0,52,206,9,25.32
9,1,1,0,17,244,1,7.16
5,0,0,0,9,95,0,9.61
24,16,3,0,90,234,10,38.56
5,23,1,0,15,95,3,15.76
29,10,5,1,95,280,14,34.09
1,1,5,1,2,153,0,1.63
25,13,3,0,95,206,13,46.22
27,21,0,0,8,105,0,7.74
21,1,6,1,117,175,15,66.61
29,4,0,0,46,280,5,16.31
8,9,6,1,19,84,4,22.7
1,8,4,0,60,153,8,39.06
24,8,1,0,180,234,20,76.93
2,23,2,0,13,147,3,9.03
15,21,1,0,122,225,17,54.43
2,22,1,0,29,147,1,19.76
19,5,0,0,20,290,1,6.89
16,2,5,1,0,229,2,0.0
14,4,0,0,5,185,0,2.73
9,4,5,1,52,244,4,21.19
29,16,5,1,198,280,22,70.85
17,18,1,0,125,187,16,66.75
8,9,3,0,75,84,8,89.13
11,4,4,0,7,114,0,5.79
30,5,0,0,54,251,8,21.41
22,0,5,1,77,101,8,76.05
27,16,4,0,58,105,5,55.06
21,7,6,1,112,175,12,63.85
5,15,5,1,27,95,1,28.16
19,10,3,0,40,290,3,13.83
21,9,3,0,18,175,3,10.27
16,19,2,0,153,229,19,66.67
2,22,3,0,15,147,0,10.26
29,4,4,0,61,280,7,21.86
11,21,1,0,42,114,5,36.87
14,16,1,0,90,185,13,48.88
18,6,6,1,0,72,2,0.0
13,1,1,0,20,148,3,13.78
28,10,2,0,216,252,25,85.77
29,18,4,0,162,280,21,57.89
13,11,1,0,56,148,9,37.8
18,14,4,0,34,72,5,47.71
